material-surveyer,Material,subcategory,material,CP,SP,Volume,Processing,"if_yes,_what_kind_of_processing",how_do_you_decide_when_to_sell,_index,_parent_table_name,_parent_index
Cardboard,Cardboard,,Colour,11.5,14,70,No,,I sell on fixed schedule - daily/monthly/weekly,221,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),23
Cardboard,Cardboard,,Colour,11,14,90,No,,I sell on fixed schedule - daily/monthly/weekly,235,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),24
Cardboard,Cardboard,,Colour,11,13,100,No,,I sell on fixed schedule - daily/monthly/weekly,261,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),26
Cardboard,Cardboard,,Colour,11,14,90,No,,I sell on fixed schedule - daily/monthly/weekly,282,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),27
Cardboard,Cardboard,,Vision,11,13,150,No,,I sell on fixed schedule - daily/monthly/weekly,301,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),28
Cardboard,Cardboard,,Vision,12,14,200,No,,I sell on fixed schedule - daily/monthly/weekly,370,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),34
Cardboard,Cardboard,,Vision,9,11,150,No,,I sell on fixed schedule - daily/monthly/weekly,388,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),35
Cardboard,Cardboard,,View,11,14,100,No,,I sell on fixed schedule - daily/monthly/weekly,421,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),37
Cardboard,Cardboard,,Vision,9,12,,No,,I sell on fixed schedule - daily/monthly/weekly,481,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),40
Cardboard,Cardboard,,Vision,9,11,200,No,,I sell on fixed schedule - daily/monthly/weekly,523,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),42
Cardboard,Cardboard,,Vision,9,11,100,No,,I sell on fixed schedule - daily/monthly/weekly,537,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),43
Cardboard,Cardboard,,Vision,9,11,150,No,,I sell on fixed schedule - daily/monthly/weekly,551,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),44
Cardboard,Cardboard,,Colour,9,12,100,No,,I sell on fixed schedule - daily/monthly/weekly,593,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),49
Cardboard,Cardboard,,Colour,10,13,100,No,,I sell on fixed schedule - daily/monthly/weekly,611,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),50
Cardboard,Cardboard,,,9,10.5,500,No,,I sell on fixed schedule - daily/monthly/weekly,632,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),51
Cardboard,Cardboard,,Vision,9,11,1000,No,,I sell on fixed schedule - daily/monthly/weekly,645,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),52
Cardboard,Cardboard,,Thickness,12,14,500,No,,I sell on fixed schedule - daily/monthly/weekly,662,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),53
Cardboard,Cardboard,,Vision,9,10.5,500,No,,I sell on fixed schedule - daily/monthly/weekly,681,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),54
Cardboard,Cardboard,,Vision,9,10.5,500,No,,I sell on fixed schedule - daily/monthly/weekly,693,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),55
Cardboard,Cardboard,,Vision,8,10,200,No,,I sell on fixed schedule - daily/monthly/weekly,710,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),56
Cardboard,Cardboard,,Vision,9,10,750,No,,I sell on fixed schedule - daily/monthly/weekly,734,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),57
Cardboard,Cardboard,,Vision,10,13,150,No,,I sell on fixed schedule - daily/monthly/weekly,745,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),59
Cardboard,Cardboard,,Vision,10,12.5,,,,,761,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),60
cardboard,Cardboard,,vision,8,10,500,No,,I sell on fixed schedule - daily/monthly/weekly,772,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),61
cardboard,Cardboard,,vision,14,18,3000,No,,I sell on fixed schedule - daily/monthly/weekly,787,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),62
cardboard,Cardboard,,vision,20,24,5000,No,,I sell on fixed schedule - daily/monthly/weekly,793,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),64
cardboard,Cardboard,,vision,9,11,,No,,I sell on fixed schedule - daily/monthly/weekly,808,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),65
cardboard,Cardboard,,vision,8,10,1000,No,,I sell on fixed schedule - daily/monthly/weekly,821,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),66
cardboard,Cardboard,,vision,8,10,500,No,,I sell on fixed schedule - daily/monthly/weekly,835,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),67
Cardboard,Cardboard,,Vision,9,11,70,No,,I sell on fixed schedule - daily/monthly/weekly,871,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),69
cardboard,Cardboard,,vision,8,10,2000,No,,I sell on fixed schedule - daily/monthly/weekly,895,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),70
cardboard,Cardboard,,thickness,9,12,1000,No,,I sell on fixed schedule - daily/monthly/weekly,918,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),71
cardboard,Cardboard,,vision,8,10,200,No,,I sell on fixed schedule - daily/monthly/weekly,926,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),72
Cardboard,Cardboard,,View,10,13,80,No,,I sell on fixed schedule - daily/monthly/weekly,934,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),74
Cardboard,Cardboard,,Vision,11,14,100,No,,I sell on fixed schedule - daily/monthly/weekly,995,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),77
cardboard,Cardboard,,vision,8,10,1500,No,,I sell on fixed schedule - daily/monthly/weekly,1013,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),78
cardboard,Cardboard,,vision,8,10,1500,No,,I sell on fixed schedule - daily/monthly/weekly,1020,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),79
cardboard,Cardboard,,vision,9,11,1500,No,,I sell on fixed schedule - daily/monthly/weekly,1038,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),80
cardboard,Cardboard,,vision,9,11,1000,No,,I sell on fixed schedule - daily/monthly/weekly,1050,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),81
cardboard,Cardboard,,vision,8,10,500,No,,I sell on fixed schedule - daily/monthly/weekly,1065,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),82
Cardboard,Cardboard,,Vision,11,14,150,No,,I sell on fixed schedule - daily/monthly/weekly,1092,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),84
Cardboard,Cardboard,,,9,13,80,No,,I sell on fixed schedule - daily/monthly/weekly,1112,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),85
Cardboard,Cardboard,,Vision,11,14,50,No,,I sell on fixed schedule - daily/monthly/weekly,1138,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),86
Cardboard,Cardboard,,Vision,11,14,100,No,,I sell on fixed schedule - daily/monthly/weekly,1152,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),87
Cardboard,Cardboard,,Vision,10,13,100,No,,I sell on fixed schedule - daily/monthly/weekly,1190,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),89
cardboard,Cardboard,,vision,12,15,500,No,,I sell on fixed schedule - daily/monthly/weekly,1235,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),91
cardboard,Cardboard,,vision,14,16,1500,No,,I sell on fixed schedule - daily/monthly/weekly,1268,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),93
Cca,,,Color,70,80,50,No,,I sell on fixed schedule - daily/monthly/weekly,1083,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),83
Cca,,,Color,60,70,50,No,,I sell on fixed schedule - daily/monthly/weekly,1101,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),84
Cca,,,Color,70,80,50,No,,I sell on fixed schedule - daily/monthly/weekly,1120,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),85
Cca,,,Vision,70,80,20,No,,I sell on fixed schedule - daily/monthly/weekly,1198,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),89
Cca,,,Color,70,80,30,No,,I sell on fixed schedule - daily/monthly/weekly,1218,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),90
Copper,Copper,,,250,300,10,No,,I sell when I get a good price,11,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),11
Copper,Copper,,,240,300,8,No,,I sell on fixed schedule - daily/monthly/weekly,12,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),11
Copper,Copper,,,240,300,15,No,,I sell on fixed schedule - daily/monthly/weekly,14,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),11
Copper,Copper,,Colour,210,220,50,Yes,Hammer and cutting blayer,I sell on fixed schedule - daily/monthly/weekly,27,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),11
Copper,Copper,,Color,280,300,25,Yes,Remove other metal,I sell on fixed schedule - daily/monthly/weekly,97,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),15
Copper,Copper,,Color,300,320,,No,,I sell on fixed schedule - daily/monthly/weekly,213,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),22
Copper,Copper,,Colour,320,350,60,Yes,Hammer cutter,I sell on fixed schedule - daily/monthly/weekly,269,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),26
Copper,Copper,,Colour,300,340,,No,,I sell on fixed schedule - daily/monthly/weekly,363,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),32
Copper,Copper,,Colour,300,330,5,No,,I sell on fixed schedule - daily/monthly/weekly,528,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),42
Copper,Copper,,Colour,300,320,2,No,,I sell on fixed schedule - daily/monthly/weekly,543,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),43
Copper,Copper,,Colour,330,340,5,No,,I sell on fixed schedule - daily/monthly/weekly,564,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),47
Copper,Copper,,,300,320,20,No,,I sell on fixed schedule - daily/monthly/weekly,626,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),51
Copper,Copper,,Colour,350,370,50,No,,I sell on fixed schedule - daily/monthly/weekly,647,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),52
Copper,Copper,,Vision,350,360,4,No,,I sell on fixed schedule - daily/monthly/weekly,704,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),55
Copper,Copper,,Colour,340,350,4,No,,I sell on fixed schedule - daily/monthly/weekly,718,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),56
Copper,Copper,,Vision,360,370,5,Yes,Break,I sell on fixed schedule - daily/monthly/weekly,728,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),57
copper,Copper,,colour,350,365,5,No,,I sell on fixed schedule - daily/monthly/weekly,777,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),61
copper,Copper,,colour,360,370,25,No,,I sell on fixed schedule - daily/monthly/weekly,789,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),62
copper,Copper,,vision,350,360,10,No,,I sell on fixed schedule - daily/monthly/weekly,824,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),66
copper,Copper,,vision,320,350,2,Yes,break from motor body,I sell on fixed schedule - daily/monthly/weekly,928,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),72
copper,Copper,,colour,330,350,5,No,,I sell on fixed schedule - daily/monthly/weekly,1016,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),78
copper,Copper,,vision,300,320,20,No,,I sell on fixed schedule - daily/monthly/weekly,1043,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),80
copper,Copper,,vision,340,350,5,No,,I sell on fixed schedule - daily/monthly/weekly,1056,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),81
copper,Copper,,vision,320,340,10,No,,I sell on fixed schedule - daily/monthly/weekly,1069,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),82
Copper,Copper,,Color,320,340,10,No,,I sell on fixed schedule - daily/monthly/weekly,1182,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),88
copper,Copper,,vision,340,350,5,No,,I sell on fixed schedule - daily/monthly/weekly,1238,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),91
copper,Copper,,vision,350,360,5,No,,I sell on fixed schedule - daily/monthly/weekly,1273,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),93
copper koluthinadu,Copper,,vision,280,300,5,No,,I sell on fixed schedule - daily/monthly/weekly,1032,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),79
E waste,E-waste,,Vision,15,18,50,No,,I sell on fixed schedule - daily/monthly/weekly,525,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),42
Eayam,Lead,,Vision,70,80,50,No,,I sell on fixed schedule - daily/monthly/weekly,48,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),12
Eayam,Lead,,Vision,60,70,40,No,,I sell on fixed schedule - daily/monthly/weekly,63,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),13
Eayam,Lead,,Vision,70,80,40,No,,I sell on fixed schedule - daily/monthly/weekly,128,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),17
Eayam,Lead,,Colour,50,60,20,No,,I sell on fixed schedule - daily/monthly/weekly,253,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),25
Eayam,Lead,,Colour,50,60,40,No,,I sell on fixed schedule - daily/monthly/weekly,272,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),26
Eayam,Lead,,Colour,60,70,40,No,,I sell on fixed schedule - daily/monthly/weekly,292,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),27
Eayam,Lead,,View,70,80,60,No,,I sell on fixed schedule - daily/monthly/weekly,379,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),34
Eayam,Lead,,Vision,70,80,80,No,,I sell on fixed schedule - daily/monthly/weekly,414,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),36
Eayam,Lead,,Vision,240,250,70,No,,I sell on fixed schedule - daily/monthly/weekly,451,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),38
Eayam,Lead,,Colour,60,65,10,No,,I sell on fixed schedule - daily/monthly/weekly,571,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),47
Eayam,Lead,,Colour,60,70,50,No,,I sell on fixed schedule - daily/monthly/weekly,584,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),48
Eayam,Lead,,Colour,70,80,30,No,,I sell on fixed schedule - daily/monthly/weekly,604,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),49
Eayam,Lead,,View,60,70,25,No,,I sell on fixed schedule - daily/monthly/weekly,621,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),50
Eayam,Lead,,Colour,60,70,20,No,,I sell on fixed schedule - daily/monthly/weekly,753,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),59
Eayam,Lead,,,60,70,10,No,,I sell on fixed schedule - daily/monthly/weekly,767,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),60
Eayam,Lead,,Colour,60,70,10,No,,I sell on fixed schedule - daily/monthly/weekly,862,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),68
Eayam,Lead,,View,70,80,5,No,,I sell on fixed schedule - daily/monthly/weekly,881,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),69
Eayam,Lead,,View,60,70,5,No,,I sell on fixed schedule - daily/monthly/weekly,947,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),74
Eayam,Lead,,Colour,60,70,5,No,,I sell on fixed schedule - daily/monthly/weekly,966,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),75
Eayam,Lead,,Colour,60,70,5,No,,I sell on fixed schedule - daily/monthly/weekly,983,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),76
Eayam,Lead,,Colour,60,70,5,No,,I sell on fixed schedule - daily/monthly/weekly,1007,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),77
Eayam,Lead,,Color,60,70,5,No,,I sell on fixed schedule - daily/monthly/weekly,1089,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),83
Eayam,Lead,,Vision,60,70,5,No,,I sell on fixed schedule - daily/monthly/weekly,1107,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),84
Eayam,Lead,,Color,60,70,10,No,,I sell on fixed schedule - daily/monthly/weekly,1126,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),85
Eayam,Lead,,Vision,60,70,5,No,,I sell on fixed schedule - daily/monthly/weekly,1147,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),86
Eayam,Lead,,Vision,60,70,10,No,,I sell on fixed schedule - daily/monthly/weekly,1186,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),88
Eayam,Lead,,Vision,60,70,10,No,,I sell on fixed schedule - daily/monthly/weekly,1204,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),89
Eayam,Lead,,Vision,60,70,10,No,,I sell on fixed schedule - daily/monthly/weekly,1225,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),90
Eayam,Lead,,Vision,60,70,5,No,,I sell on fixed schedule - daily/monthly/weekly,1166,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),87
Eayam,Lead,,Colour and weight,45,60,10,No,,I sell on fixed schedule - daily/monthly/weekly,99,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),15
Eayam,Lead,,Vision,100,120,20,No,,I sell on fixed schedule - daily/monthly/weekly,507,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),41
Eayam,Lead,,,60,70,3,No,,I sell on fixed schedule - daily/monthly/weekly,627,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),51
Eayam,Lead,,Vision,40,45,25,No,,I sell on fixed schedule - daily/monthly/weekly,652,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),52
Eayam,Lead,,Colour,40,45,10,No,,I sell on fixed schedule - daily/monthly/weekly,673,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),53
Eayam,Lead,,Vision,235,240,10,No,,I sell on fixed schedule - daily/monthly/weekly,706,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),55
Eayam,Lead,,Colour,40,50,20,No,,I sell on fixed schedule - daily/monthly/weekly,727,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),57
Eayam,Lead,,Colour,240,250,2,No,,I sell on fixed schedule - daily/monthly/weekly,779,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),61
Eayam,Lead,,colour,50,60,2,No,,I sell on fixed schedule - daily/monthly/weekly,816,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),65
Eayam,Lead,,vision,240,250,10,Yes,break,I sell on fixed schedule - daily/monthly/weekly,842,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),67
Eayam,Lead,,vision,230,240,5,No,,I sell on fixed schedule - daily/monthly/weekly,905,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),70
Eayam,Lead,,vision,110,120,20,No,,I sell on fixed schedule - daily/monthly/weekly,909,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),71
Eayam,Lead,,vision,35,40,10,No,,I sell on fixed schedule - daily/monthly/weekly,1018,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),78
Iron,Iron,,vision,15,18,20,No,,I sell on fixed schedule - daily/monthly/weekly,922,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),71
Eayam,Lead,,Vision,70,80,50,No,,I sell on fixed schedule - daily/monthly/weekly,83,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),14
Eayam,Lead,,Colour,70,80,40,No,,I sell on fixed schedule - daily/monthly/weekly,171,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),20
Eayam,Lead,,View,50,60,20,No,,I sell on fixed schedule - daily/monthly/weekly,429,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),37
Gun metal,Gun metal,,Vision,180,190,40,No,,,29,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),11
Gun metal,Gun metal,,Colour,250,260,40,No,,I sell on fixed schedule - daily/monthly/weekly,143,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),18
Gun metal,Gun metal,,Vision,240,250,50,No,,I sell on fixed schedule - daily/monthly/weekly,173,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),20
Gun metal,Gun metal,,Colour,140,150,30,No,,I sell on fixed schedule - daily/monthly/weekly,229,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),23
Gun metal,Gun metal,,Weight,240,255,,No,,I sell on fixed schedule - daily/monthly/weekly,319,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),29
Gun metal,Gun metal,,Vision,240,255,10,No,,I sell on fixed schedule - daily/monthly/weekly,470,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),39
Gun metal,Gun metal,,Vision,200,220,5,No,,I sell on fixed schedule - daily/monthly/weekly,509,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),41
Gun metal,Gun metal,,View,230,250,20,No,,I sell on fixed schedule - daily/monthly/weekly,572,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),47
Gun metal,Gun metal,,Colour,260,270,50,No,,I sell on fixed schedule - daily/monthly/weekly,583,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),48
Gun metal,Gun metal,,vision,240,250,5,No,,I sell on fixed schedule - daily/monthly/weekly,907,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),71
gun metal,Gun metal,,vision,235,245,5,No,,I sell on fixed schedule - daily/monthly/weekly,1240,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),91
Gunmetal,Gun metal,,Vision,250,255,5,No,,I sell on fixed schedule - daily/monthly/weekly,650,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),52
Gunmetal,Gun metal,,Colour,250,260,2,No,,I sell on fixed schedule - daily/monthly/weekly,672,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),53
Gunmetal,Gun metal,,Vision,230,240,2,No,,I sell on fixed schedule - daily/monthly/weekly,691,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),54
Gunmetal,Gun metal,,Vision,240,250,15,No,,I sell on fixed schedule - daily/monthly/weekly,724,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),57
Iron,Iron,,Vision,15,18,240,No,,I sell on fixed schedule - daily/monthly/weekly,15,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),11
Iron,Iron,,Colour,15,17,250,No,,I sell on fixed schedule - daily/monthly/weekly,31,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),12
Iron,Iron,,Colour,14,16,150,No,,I sell on fixed schedule - daily/monthly/weekly,49,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),13
Iron,Iron,,Vision,15,17,200,No,,I sell on fixed schedule - daily/monthly/weekly,65,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),14
Iron,Iron,,"Weight, sound",15,19,150,No,,I sell on fixed schedule - daily/monthly/weekly,84,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),15
Iron,Iron,,Vision,15,18,200,No,,I sell on fixed schedule - daily/monthly/weekly,129,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),18
Iron,Iron,,Colour,15,18,150,No,,I sell on fixed schedule - daily/monthly/weekly,159,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),20
Iron,Iron,,Vision,15,20,,No,,I sell on fixed schedule - daily/monthly/weekly,176,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),21
Iron,Iron,,Weight,14,16,,No,,I sell on fixed schedule - daily/monthly/weekly,199,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),22
Iron,Iron,,Colour,15,18,150,No,,I sell on fixed schedule - daily/monthly/weekly,215,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),23
Iron,Iron,,Colour,14,18,150,No,,I sell on fixed schedule - daily/monthly/weekly,230,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),24
Iron,Iron,,,14,17,100,,,,241,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),25
Iron,Iron,,Colour,15,18,120,No,,I sell on fixed schedule - daily/monthly/weekly,254,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),26
Iron,Iron,,Colour,15,18,100,Yes,Cut,I sell on fixed schedule - daily/monthly/weekly,273,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),27
Iron,Iron,,Colour,15,18,100,No,,I sell on fixed schedule - daily/monthly/weekly,293,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),28
Iron,Iron,,Weight,14,16,,No,,I sell on fixed schedule - daily/monthly/weekly,308,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),29
Iron,Iron,,Weight,16,18,100,Yes,Break,I sell on fixed schedule - daily/monthly/weekly,333,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),31
Iron,Iron,,Heavy Weight,17,22,2000,Yes,Break,I sell on fixed schedule - daily/monthly/weekly,348,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),32
Iron,Iron,,Colour,16,19,350,No,,I sell on fixed schedule - daily/monthly/weekly,364,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),34
Iron,Iron,,Colour,16,18,350,No,,I sell on fixed schedule - daily/monthly/weekly,380,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),35
Iron,Iron,,,14,16,400,No,,I sell on fixed schedule - daily/monthly/weekly,398,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),36
Iron,Iron,,View,16,20,450,No,,I sell on fixed schedule - daily/monthly/weekly,415,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),37
Iron,Iron,,Colour,14,18,400,No,,I sell on fixed schedule - daily/monthly/weekly,431,GPSDD | Informal Waste Ecosystem Survey | Kabadiwallas (Revised),38
